Hylak_id,Lake_area,glacier_lake_id,rgi_name,area0_km2,lat,lon
1381896,0.43,92858,South Asia East,0.638771248715349,28.022,88.355
144131,3.4,108653,Scandinavia,3.571987889035309,65.7529,13.8476
823601,0.29,9802,Western Canada and USA,0.711445828190463,54.6114,-129.433
950118,0.4,4764,Western Canada and USA,0.494633524480373,50.6072,-115.186
1382295,0.25,92419,South Asia East,0.317184143006228,27.6874,86.8589
479740,0.37,23933,Arctic Canada South,0.384866554675987,64.3814,-65.7145
1269464,0.17,108017,Scandinavia,0.210372446100667,62.2311,7.64957
877470,0.7,3038,Western Canada and USA,0.755376228215245,53.0829,-119.192
1231045,0.98,108438,Scandinavia,1.087381224989891,65.3555,13.0923
1382028,0.54,92850,South Asia East,0.57640610192798,27.947,88.3319
1197252,0.18,35179,Scandinavia,0.331726154738184,68.2574,17.1954
1162662,0.25,109856,Scandinavia,0.362905481908845,70.4169,23.3788
568668,0.14,25247,Alaska,0.174340081225196,62.0438,-152.952
1093560,0.65,9559,Low Latitudes,0.602779649999751,-14.2445,-69.7554
67020,2.55,29214,Alaska,2.993764425808893,58.5044,-136.625
1221081,0.28,108708,Scandinavia,0.318210961051806,66.2464,15.0917
476911,0.47,24547,Arctic Canada South,0.460381521401137,64.4494,-65.0872
1267135,0.97,108357,Scandinavia,1.073538473176612,62.421,9.19639
1274311,0.64,107424,Scandinavia,0.945238672519484,61.7679,5.55299
1280146,0.21,33548,Scandinavia,0.165288625566812,61.0152,6.71553
1378637,0.48,90816,South Asia East,0.630509601860682,30.1293,81.7796
557237,0.45,23126,Arctic Canada South,0.432934681392497,62.3626,-66.8664
1381669,0.19,93326,South Asia East,0.426708906518398,28.2043,90.3847
1265717,0.53,34581,Scandinavia,0.471518726709401,62.5361,8.78347
1275310,0.32,33435,Scandinavia,0.345039284212634,61.6745,6.27345
471888,0.68,23639,Arctic Canada South,2.65306276066093,64.574,-65.9012
1166595,0.56,35737,Scandinavia,0.451094641048206,70.11,21.7674
607390,0.22,25393,Alaska,0.170914981277658,61.0233,-152.18
968683,0.94,6644,Western Canada and USA,0.836707489624809,49.7545,-122.505
1287324,0.57,33698,Scandinavia,0.535359796241595,60.0916,7.05089
4717,55.53,32830,Alaska,176.084822667,60.1488,-143.406
1048736,0.29,1614,Western Canada and USA,0.288112392209321,43.3183,-109.719
1275632,0.25,34057,Scandinavia,0.289839725671128,61.641,7.65673
704826,0.91,31258,Alaska,1.071186670722311,58.3901,-134.139
754299,0.22,30590,Alaska,0.256038671607845,56.8323,-131.921
60739,1.2,28011,Alaska,2.315478582046401,60.1382,-140.992
275618,0.98,20420,Arctic Canada South,1.059764910698437,69.0414,-69.8242
1281182,0.29,107354,Scandinavia,0.320320069348078,60.885,6.98483
1278327,0.18,117188,Scandinavia,0.15933636023328,61.2708,6.43886
1282682,0.25,33735,Scandinavia,0.229204269354308,60.6757,7.1824
654676,0.18,29397,Alaska,0.155205699955747,59.8164,-136.312
1093106,0.31,9350,Low Latitudes,0.372316314706609,-13.8111,-71.2713
667747,0.19,110086,Arctic Canada South,0.22963896721595,59.4891,-63.9522
1381655,0.64,92563,South Asia East,1.45370782487584,28.2127,87.4724
585949,0.17,26290,Alaska,0.128425685190861,61.5986,-146.393
67269,3.63,101428,Alaska,6.734039534695517,58.4678,-136.948
4663,12.5,31202,Alaska,24.7293327816,60.2785,-138.005
1199720,0.97,109266,Scandinavia,0.845216094184977,68.1097,16.8183
861591,0.31,7562,Western Canada and USA,0.235205689777815,53.5617,-127.378
1381966,0.18,93346,South Asia East,0.282936987566565,27.9846,90.4372
1231829,0.18,108516,Scandinavia,0.162014256803623,65.2683,13.8238
701214,0.48,30359,Alaska,1.292575286197105,58.5104,-133.379
176668,1.38,91776,Central Asia,1.591449915790726,28.2302,89.8876
686269,0.25,109971,Arctic Canada South,0.276311872784956,58.9657,-64.0186
1272358,0.65,33708,Scandinavia,0.668294969160806,61.977,7.10291
60785,9.68,32830,Alaska,176.084822667,60.1488,-143.406
1272055,0.41,107578,Scandinavia,1.006729958662629,61.992,7.04172
1266541,0.21,34401,Scandinavia,0.170161570478019,62.4664,8.11724
1163213,0.46,109868,Scandinavia,0.691523039308667,70.3799,23.1914
473787,0.52,110501,Arctic Canada South,0.583384921700157,64.5211,-65.804
703544,0.49,30445,Alaska,0.542265780504657,58.4342,-132.845
1199172,0.28,35365,Scandinavia,0.214464323733957,68.1403,18.2354
173573,1.1,113772,Central Asia,0.854643358523452,38.035,72.6349
1232353,0.31,108555,Scandinavia,0.427552613226385,65.2182,13.6679
1339821,0.4,96626,North Asia,0.484497159180181,49.7407,88.0042
1090097,0.41,9082,Low Latitudes,0.521856783924738,-10.6471,-76.6836
1171962,0.16,35728,Scandinavia,0.1244821124183,69.6642,21.6671
44669,1.2,23607,Arctic Canada South,1.177773604676001,64.4479,-65.9531
903799,0.23,4085,Western Canada and USA,0.218753306979503,52.2484,-117.199
1176690,0.41,109783,Scandinavia,0.464835134446595,69.364,19.9264
44914,5.31,24334,Arctic Canada South,10.0707637317,64.3844,-65.3176
1270319,0.25,34304,Scandinavia,0.264805301960963,62.1585,7.99801
1089506,0.33,105092,Low Latitudes,0.5453033653737,-9.56674,-77.3256
1379787,0.78,94371,Central Asia,0.735709964517212,29.4782,93.6304
552595,0.89,110226,Arctic Canada South,1.094636170711383,62.5106,-66.8697
1089400,0.34,8827,Low Latitudes,0.437813669998125,-9.34254,-77.4198
176729,1.29,92256,South Asia East,1.623179493469407,27.8604,86.4765
505760,0.2,24682,Arctic Canada South,0.201156904773734,63.7305,-64.8012
988989,0.99,4901,Western Canada and USA,0.917584776231061,48.6749,-113.746
1274342,0.51,33395,Scandinavia,0.395664477778771,61.773,5.70754
142270,3.2,34866,Scandinavia,3.060225434856722,66.6488,14.4521
564164,0.23,25934,Alaska,0.220188804943284,62.1667,-148.469
1282235,0.49,107141,Scandinavia,0.517929157891838,60.7359,7.42087
1264647,0.45,34555,Scandinavia,0.406989780216461,62.611,8.65404
1171428,0.14,35617,Scandinavia,0.139549555310394,69.7036,20.6755
4623,12.45,26782,Alaska,12.5115639444,60.3802,-144.114
651481,0.47,101519,Alaska,0.563480683106966,59.8848,-136.397
1263800,0.28,34591,Scandinavia,0.223577293430858,62.6658,8.85297
969222,0.25,6624,Western Canada and USA,0.74538969870914,49.7191,-122.558
1049718,0.32,1963,Western Canada and USA,0.273608595392591,42.8991,-109.355
1109170,0.42,15131,Southern Andes,0.530632913282728,-34.5681,-70.5134
1276576,0.16,34290,Scandinavia,0.093119165532871,61.5235,7.97983
504575,0.29,24060,Arctic Canada South,0.288515585078226,63.7573,-65.6257
22753,1.51,18366,Arctic Canada South,3.688783650322356,70.1322,-74.6901
1304392,0.38,84691,North Asia,0.44712900838372,57.3155,117.806
1275685,0.34,107463,Scandinavia,0.41707344358809,61.6352,6.18869
1270863,0.69,34430,Scandinavia,0.691284277515749,62.11,8.17314
1259447,0.19,34699,Scandinavia,0.19063436113538,63.0272,12.1594
140958,3.06,109106,Scandinavia,3.408537263709213,67.3343,16.1169
1381811,0.91,93279,South Asia East,1.72687995726242,28.0931,90.3008
153565,1.89,33394,Scandinavia,1.51664684416897,61.821,5.72226
1280280,0.25,33781,Scandinavia,0.223859150893353,60.9968,7.27887
1089010,0.73,10598,Low Latitudes,0.717560097539121,-8.43124,-77.855
236663,0.21,18336,Arctic Canada South,0.223390950564508,70.1505,-74.7987
1382190,0.21,93250,South Asia East,0.137704433478096,27.8196,90.2717
742856,0.68,30410,Alaska,0.687003374834985,57.223,-133.044
87314,2.85,7513,Western Canada and USA,2.873237727777911,53.5073,-127.451
662722,0.19,33073,Alaska,0.530419602338696,59.6102,-135.033
891752,0.26,3993,Western Canada and USA,0.275387300018021,52.619,-117.33
139322,2.9,35151,Scandinavia,2.897357460825438,68.0199,16.9641
123220,6.67,13795,Southern Andes,7.53580432120235,-44.2479,-72.512
647362,0.57,25258,Alaska,0.48409909501856,59.9916,-152.931
1286093,0.21,33586,Scandinavia,0.216664112191148,60.2398,6.82655
1288760,0.18,106823,Scandinavia,0.207679161882357,59.9201,7.15728
1174349,0.14,35542,Scandinavia,0.177602394318944,69.5199,20.0025
1286575,0.45,33640,Scandinavia,0.389763038399989,60.1792,6.87658
561420,0.38,25913,Alaska,0.563750599350211,62.243,-148.623
4616,21.62,32822,Alaska,20.513906037,60.407,-143.8
1215197,0.22,34787,Scandinavia,0.221738923385246,66.7837,13.9607
1283409,0.42,33764,Scandinavia,0.405435930315102,60.5766,7.26659
1287863,0.26,33616,Scandinavia,0.241488394186542,60.0218,6.86194
687071,0.44,25001,Arctic Canada South,0.759046151797541,58.9436,-63.6172
477187,0.21,23716,Arctic Canada South,0.222474393448309,64.4434,-65.886
651995,0.29,29609,Alaska,0.665228643626138,59.8814,-135.897
60760,3.02,32873,Alaska,6.406172394387953,60.1215,-141.025
1191350,0.4,108975,Scandinavia,0.53662614013498,68.5895,16.0219
946061,0.87,6640,Western Canada and USA,0.921448411647583,50.7728,-122.5
1277577,0.62,107942,Scandinavia,0.684801153262017,61.382,8.51086
77239,8.91,31153,Alaska,8.56131125216058,55.6734,-129.372
141051,2.5,35047,Scandinavia,2.75298972014289,67.2928,16.2582
477930,0.28,110487,Arctic Canada South,0.318247963299096,64.4293,-65.2515
1195965,0.18,109412,Scandinavia,0.203317621271467,68.3327,18.1942
560951,0.14,23244,Arctic Canada South,0.141184876977011,62.2579,-66.7194
1221663,0.17,108755,Scandinavia,2.027686460646291,66.2023,14.8503
1201514,0.46,109320,Scandinavia,0.505179549092017,67.9972,17.7695
691185,0.63,26197,Alaska,0.679817439025766,58.8204,-153.42
123335,5.91,12755,Southern Andes,7.919761552806621,-46.6958,-73.1728
552365,0.24,23064,Arctic Canada South,0.243124662058862,62.4981,-66.9463
1206243,0.99,109068,Scandinavia,1.064089349405618,67.6491,16.1086
501523,0.14,24564,Arctic Canada South,0.147609183024207,63.8393,-65.0433
1277006,0.24,107892,Scandinavia,0.319762107211685,61.4549,8.37347
154146,1.01,107912,Scandinavia,1.102617910956313,61.5457,8.25842
1282813,0.25,107251,Scandinavia,0.486521649403441,60.6602,7.45234
1274710,0.22,107955,Scandinavia,0.25894642076342,61.7338,8.71644
557465,0.33,110277,Arctic Canada South,0.417248740756831,62.353,-66.808
513954,0.5,24756,Arctic Canada South,0.532287632847517,63.5108,-64.7269
1274340,0.19,107427,Scandinavia,0.274306533452615,61.7735,5.43661
1223711,0.2,34822,Scandinavia,0.186136202191108,66.0259,14.1848
984077,0.32,4803,Western Canada and USA,0.372733993263927,48.9786,-114.043
1049166,0.39,1728,Western Canada and USA,0.415785796867923,43.1278,-109.64
703835,0.41,29168,Alaska,0.4542502659963,58.4278,-136.878
1169562,0.45,109665,Scandinavia,0.565344256109951,69.8563,19.1723
468633,0.16,24016,Arctic Canada South,0.151122411359478,64.637,-65.6465
693047,0.2,29030,Alaska,14.237431299,58.7925,-137.877
670086,0.33,29707,Alaska,0.344703202105585,59.427,-135.658
1276443,0.28,107844,Scandinavia,0.306322269556728,61.5418,7.99936
1266795,0.25,34642,Scandinavia,0.207727585369775,62.449,9.10525
1268652,0.55,108360,Scandinavia,0.617125621902311,62.2977,8.9685
152860,6.22,34196,Scandinavia,6.138277208202055,62.1448,7.82514
492932,0.23,24358,Arctic Canada South,0.211473450441724,64.0636,-65.3508
830621,0.32,9795,Western Canada and USA,0.384183608502097,54.4394,-129.5
1213946,0.18,34882,Scandinavia,0.165198979758821,66.9079,14.6077
1271998,0.36,33797,Scandinavia,0.330744683606081,62.0085,7.29783
1270308,0.25,34001,Scandinavia,0.175686172904974,62.1601,7.57271
1274451,0.43,33399,Scandinavia,0.251279671558599,61.7568,5.77771
688271,0.27,110027,Arctic Canada South,0.358764616184832,58.908,-63.7551
1093123,0.56,105923,Low Latitudes,0.691141591375747,-13.8269,-70.3508
219699,0.69,18807,Arctic Canada South,0.807183909784606,70.7868,-73.5074
654623,0.38,29499,Alaska,0.657106887087159,59.8118,-136.128
639605,0.47,32830,Alaska,176.084822667,60.1488,-143.406
141174,7.23,35087,Scandinavia,7.031107642615186,67.2265,16.4007
1269559,0.35,34028,Scandinavia,0.345594039704495,62.2246,7.61778
123360,3.64,12517,Southern Andes,4.813469562935772,-47.1011,-73.3101
1288402,0.65,106804,Scandinavia,0.735919858204698,59.9588,7.18128
1210525,0.34,109153,Scandinavia,0.385745386588669,67.2702,17.6185
687340,0.16,110029,Arctic Canada South,0.244571731801184,58.9344,-63.7416
312979,0.23,20890,Arctic Canada South,3.967356862089402,67.9935,-68.0735
1371202,0.54,87211,South Asia West,0.675661250857539,35.7469,71.0413
11603,13.66,35057,Scandinavia,12.9250349865,67.6182,16.2798
1199622,0.17,109264,Scandinavia,0.210142887831735,68.1177,16.871
1113735,0.66,14869,Southern Andes,0.818264239755601,-43.3354,-71.7491
1114320,0.36,13300,Southern Andes,0.449629140059104,-45.7532,-72.8653
1270426,0.16,33795,Scandinavia,0.177844785973529,62.1506,7.30246
848820,0.34,2701,Western Canada and USA,0.40517742498539,53.9501,-120.166
1276396,0.2,107795,Scandinavia,0.301853941313349,61.5458,6.58834
1272292,0.21,33912,Scandinavia,0.228299292989612,61.9815,7.47526
1288129,0.45,106799,Scandinavia,0.551654002725488,59.9874,7.17269
484784,0.3,24026,Arctic Canada South,0.307563212296084,64.2638,-65.6493
1196297,0.18,109303,Scandinavia,0.24598407329335,68.3141,17.6875
1381970,0.29,91789,South Asia East,0.395802219746226,27.9821,89.8956
669789,0.16,110080,Arctic Canada South,0.188251161795969,59.4362,-64.0751
1266905,0.39,34398,Scandinavia,0.339812045048013,62.4382,8.11663
905581,0.23,2956,Western Canada and USA,0.162225973590842,52.1861,-119.463
493353,0.3,24522,Arctic Canada South,0.281167628511535,64.0527,-65.1255
4621,15.96,25270,Alaska,16.0437509872,60.3744,-152.929
1276833,0.19,107885,Scandinavia,0.242924863997946,61.4841,8.40528
153824,1.35,34248,Scandinavia,1.029843295366263,61.7045,7.93066
1094560,0.34,9674,Low Latitudes,0.35587903634576,-15.3247,-68.9323
1268088,0.8,34509,Scandinavia,0.729135212517231,62.3379,8.3868
1378845,0.64,94580,Central Asia,0.568904263231081,30.0129,94.4714
1093145,0.35,9502,Low Latitudes,0.388853404990825,-13.8513,-70.3326
665524,0.16,29380,Alaska,0.155084063715355,59.5483,-136.329
887560,0.28,2556,Western Canada and USA,0.241926304822632,52.7411,-120.528
615273,0.67,25326,Alaska,1.536628152407684,60.8206,-152.716
1177669,0.17,35507,Scandinavia,0.182878179091567,69.3055,19.6919
152963,5.24,108058,Scandinavia,5.387996704154735,62.0947,7.55747
1216769,0.25,34926,Scandinavia,0.21686958933725,66.6516,15.1743
1267967,0.27,34602,Scandinavia,0.209692144269338,62.3464,8.93416
1219854,0.37,34911,Scandinavia,0.328861414963004,66.3531,14.9879
1274960,0.28,107682,Scandinavia,0.421355268812966,61.7127,7.45271
1183278,0.21,109744,Scandinavia,0.249363899594566,68.9893,20.076
751613,0.39,30809,Alaska,2.882089827857734,56.9138,-130.862
1382063,0.42,92779,South Asia East,0.856477643464184,27.9198,88.1603
1288197,0.2,106781,Scandinavia,0.381675636769468,59.9768,6.88976
1260767,0.92,108295,Scandinavia,0.983978499796734,62.9013,9.41036
122190,4.33,15107,Southern Andes,8.903034969392417,-35.1804,-70.5643
1268651,0.2,33945,Scandinavia,0.182838031138491,62.2975,7.5037
690458,0.3,29277,Alaska,0.352044919221567,58.8409,-136.459
176136,4.16,94535,Central Asia,4.497347499357925,30.0484,94.2463
749912,0.35,30034,Alaska,0.420299930138482,56.9806,-134.791
1382042,0.28,92227,South Asia East,0.370550757830955,27.9291,86.4335
1278284,0.69,117189,Scandinavia,0.778014978911836,61.273,6.39613
1058667,0.79,213,Western Canada and USA,0.796745706655332,37.7088,-119.163
1276940,0.2,107950,Scandinavia,0.269729094744501,61.4632,8.71422
1381981,0.5,92359,South Asia East,0.839350057164031,27.9744,86.6799
904517,0.23,2891,Western Canada and USA,0.255829951138185,52.2209,-119.627
154224,1.06,33534,Scandinavia,1.469206658260142,61.4891,6.66129
1288168,0.27,106598,Scandinavia,0.303769860231261,59.9821,6.17414
66799,1.26,29251,Alaska,1.366767673955032,58.5571,-136.493
73298,1.69,7497,Western Canada and USA,1.611346845912762,56.8132,-127.517
1381652,0.48,91719,Central Asia,0.812121992820122,28.2112,89.7437
1200950,0.47,35246,Scandinavia,0.460848646922251,68.0354,17.7332
753967,0.48,30586,Alaska,0.206260582975811,56.841,-131.927
916757,0.27,4563,Western Canada and USA,0.310599312554339,51.7948,-116.253
46322,8.96,110469,Arctic Canada South,10.0625407259,64.0345,-65.8709
1172449,0.16,35669,Scandinavia,0.140010595065833,69.6333,20.8914
493394,0.24,23757,Arctic Canada South,0.254030448028537,64.0487,-65.8648
4944,16.29,31204,Alaska,33.7092734444,59.3573,-137.573
303706,0.15,25206,Alaska,0.167539985785531,68.2336,-154.513
1380695,0.43,95765,South Asia East,0.423836731746485,28.9155,97.3502
1202106,0.45,109246,Scandinavia,0.426452009696354,67.9548,16.825
1287661,0.88,106718,Scandinavia,1.077995877027703,60.0389,6.86484
545628,0.6,32612,Alaska,2.481345331080044,62.6805,-152.385
1049892,0.39,2063,Western Canada and USA,0.403330673569382,42.8222,-109.233
881851,0.23,2482,Western Canada and USA,0.244674633190596,52.93,-120.737
504097,0.57,24161,Arctic Canada South,0.572358369777514,63.7722,-65.559
1230851,0.16,108432,Scandinavia,0.182989838001561,65.3738,13.202
1267639,0.62,108028,Scandinavia,1.662105887986733,62.3734,7.82731
1279029,0.23,107395,Scandinavia,0.264344502850248,61.1791,7.92929
479854,0.76,23528,Arctic Canada South,0.81019223807846,64.3801,-66.0292
1200975,0.33,35169,Scandinavia,0.248818394972648,68.0308,17.1623
1381957,0.19,93337,South Asia East,0.394181395698717,27.9911,90.4181
686847,0.2,109966,Arctic Canada South,0.235304110785363,58.9484,-64.0676
860840,0.29,7397,Western Canada and USA,0.226002835614921,53.5836,-127.718
682569,0.27,31256,Alaska,13.2002864864,59.1063,-133.963
152744,1.49,34142,Scandinavia,1.362548413593872,62.1523,7.72613
552105,0.13,25538,Alaska,1.206690484824531,62.5044,-151.193
593794,0.15,32713,Alaska,0.166815337734875,61.3837,-145.761
691815,0.22,31240,Alaska,4.779712792968937,58.8068,-133.714
156362,4.56,33675,Scandinavia,4.099347205392295,60.2494,6.91775
657080,0.53,32606,Alaska,0.611849983934321,59.7625,-153.575
1381750,0.33,92553,South Asia East,0.395986719855838,28.1477,87.4692
1171766,0.2,109713,Scandinavia,0.486852305829284,69.6778,19.5272
672113,0.63,28885,Alaska,0.945523913296665,59.3695,-138.128
535218,0.25,8268,Western Canada and USA,0.238188328751293,62.9524,-130.212
1266957,0.23,108350,Scandinavia,0.263079716483512,62.4338,9.26523
1184367,0.16,109637,Scandinavia,0.184569561828774,68.9344,19.1644
1267653,0.2,34648,Scandinavia,0.182802244950752,62.3723,9.12312
749578,0.15,29924,Alaska,0.152462824898101,56.9952,-135.048
1198939,0.73,35171,Scandinavia,0.737278119074473,68.1592,17.1742
507150,0.28,24598,Arctic Canada South,0.287586057325139,63.6924,-64.9809
674025,0.84,28859,Alaska,1.006286415450371,59.3154,-138.316
1181166,0.16,35533,Scandinavia,0.156622680253854,69.1078,19.9768
10240,12.61,9590,Low Latitudes,14.6544643618,-14.7698,-69.2837
480653,0.5,23585,Arctic Canada South,0.514058603417632,64.3606,-65.9861
924323,0.94,4667,Western Canada and USA,0.996354746415824,51.542,-115.941
718310,0.71,10167,Western Canada and USA,1.082767622847971,57.9957,-125.11
1166522,0.15,109701,Scandinavia,0.216755908518391,70.1146,19.9226
1173805,0.22,109721,Scandinavia,0.317624052566046,69.5545,19.3909
1288742,0.21,106840,Scandinavia,0.237949607901533,59.9213,7.10768
1283070,0.29,107089,Scandinavia,0.502293573529728,60.6219,7.27572
83129,1.12,2452,Western Canada and USA,1.054972004529607,54.4272,-120.953
1282149,0.23,106977,Scandinavia,0.371618955726251,60.7508,7.05876
1175665,0.63,109796,Scandinavia,0.762509665625269,69.4407,20.8745
205951,0.72,25004,Arctic Canada South,0.79994432604028,71.6334,-78.2509
44692,1.04,23893,Arctic Canada South,1.108382616049075,64.4274,-65.7258
1268891,0.25,34677,Scandinavia,0.227357307629922,62.2749,9.23283
742751,0.15,29914,Alaska,0.1641703360643,57.2293,-135.073
1381813,0.45,93680,South Asia East,0.554213972128686,28.088,91.2569
1277341,0.43,34544,Scandinavia,0.44840580879367,61.4056,8.62513
1216068,0.2,34928,Scandinavia,0.158340965625393,66.7119,15.1763
1380176,0.98,95143,South Asia East,0.925632308796231,29.269,96.1581
1377771,0.48,94682,Central Asia,0.906705215374801,30.6464,94.9635
31447,6.77,21047,Arctic Canada South,8.915147744344626,67.5218,-67.5982
1277797,0.16,107729,Scandinavia,0.197582218321093,61.3454,6.80961
119475,2.89,9261,Low Latitudes,2.817669743609572,-11.9418,-75.9599
1272990,0.26,107600,Scandinavia,0.301899068671316,61.9155,7.56257
1380928,0.22,95681,South Asia East,0.209026601868496,28.7859,97.219
710034,0.3,30245,Alaska,0.309320886580928,58.2427,-134.002
1230038,0.2,108427,Scandinavia,0.261579402888317,65.4539,13.0774
494698,0.38,23901,Arctic Canada South,0.384034868769456,64.0175,-65.7305
1173798,0.2,109810,Scandinavia,0.301254574517111,69.5544,20.8901
663014,0.15,33073,Alaska,0.530419602338696,59.6102,-135.033
767400,0.8,31266,Alaska,0.849135274991748,56.3881,-130.035
134758,1.87,35595,Scandinavia,1.747628205457589,69.1907,20.2402
1371327,0.19,114161,South Asia West,0.269444309097458,35.6258,70.9097
110798,4.84,102562,Western Canada and USA,5.227615053590755,43.7638,-110.73
1373455,0.28,89646,South Asia West,0.322457314034749,33.5684,78.2429
1380117,0.24,95041,South Asia East,0.247245773487115,29.2942,95.8867
1287295,0.52,106737,Scandinavia,0.691643863704142,60.0924,7.01005
1214888,0.36,108917,Scandinavia,0.582428388990924,66.8142,15.8129
67276,1.45,29136,Alaska,1.982138657031926,58.458,-137.197
1268592,0.31,34665,Scandinavia,0.344275041304456,62.3029,9.20572
67763,1.26,29205,Alaska,1.271975380243181,58.3054,-136.651
616856,0.35,28818,Alaska,0.040418788818991,60.7809,-139.128
688097,0.17,24942,Arctic Canada South,0.187263832597712,58.9154,-63.6214
931974,0.26,4612,Western Canada and USA,0.285888529911081,51.2956,-116.097
1219382,0.87,34744,Scandinavia,0.796714496054392,66.3987,13.5444
706602,0.8,30173,Alaska,0.571083481992505,58.3423,-134.391
1091242,0.41,9175,Low Latitudes,0.434290962608987,-11.8203,-76.0879
152047,5.86,108031,Scandinavia,6.104496121210707,62.3463,7.83019
1230780,0.33,108431,Scandinavia,0.357174787155505,65.3804,13.176
110770,4.03,102559,Western Canada and USA,4.729814333198394,43.8127,-110.734
63352,1.35,31234,Alaska,109.226611315,59.4836,-138.865
1379381,0.45,91166,Central Asia,0.801812843308668,29.7352,82.9732
616693,0.55,26918,Alaska,2.445963049548575,60.7779,-143.844
1273959,0.75,33403,Scandinavia,0.657320265316505,61.8089,5.797
1289240,0.21,33740,Scandinavia,0.194032116723467,59.8704,7.19588
133832,1.12,35528,Scandinavia,1.288828508798282,69.5176,19.9609
1282911,0.45,33703,Scandinavia,0.426180032165245,60.6461,7.07528
1267849,0.19,108104,Scandinavia,0.231770705210755,62.3574,8.35574
1282821,0.51,107252,Scandinavia,0.738948964594397,60.6573,7.3616
819677,0.44,9924,Western Canada and USA,0.486055092674126,54.7174,-128.575
1274146,0.54,33387,Scandinavia,0.485491848614942,61.7853,5.62428
1165853,0.14,35734,Scandinavia,0.143477990891044,70.1725,21.7022
334099,0.15,21047,Arctic Canada South,8.915147744344626,67.5218,-67.5982
1168321,0.36,35808,Scandinavia,0.30126504134149,69.9633,21.4539
141910,1.21,34798,Scandinavia,1.148577593876126,66.7882,14.0174
987721,0.3,4916,Western Canada and USA,0.30313937504607,48.7656,-113.705
1276411,0.37,34494,Scandinavia,0.358956913538512,61.5417,8.36757
1288425,0.34,106808,Scandinavia,0.396703446999659,59.954,7.06085
1090674,0.37,10695,Low Latitudes,0.319492322810678,-11.2931,-76.4453
674716,0.3,110076,Arctic Canada South,0.459014074080259,59.3046,-63.9662
1271308,0.24,34076,Scandinavia,0.24402265639761,62.0772,7.67252
175754,1.96,94434,Central Asia,2.029633099463373,30.9664,93.7895
55433,5.34,32613,Alaska,7.696743027619321,61.5046,-151.903
60663,3.08,25085,Alaska,2.951358606101414,60.138,-159.401
138943,1.05,35279,Scandinavia,1.029087622658117,68.1178,17.8914
71891,1.39,30594,Alaska,1.489918609461599,57.2362,-131.902
602757,0.14,26358,Alaska,0.166776386870686,61.1466,-145.724
54924,1.4,32895,Alaska,3.677169795823267,61.6291,-141.972
731384,0.37,8141,Western Canada and USA,0.393520367360367,57.5989,-124.391
1381615,0.87,93555,South Asia East,0.949052752042444,28.2427,90.7251
1215361,0.23,34895,Scandinavia,0.190985890113218,66.7694,14.6923
1200135,0.69,35416,Scandinavia,0.63488589762987,68.0841,18.4638
78779,5.69,25073,Alaska,5.682530046886585,55.3234,-162.098
1285567,0.23,84419,North Asia,1.018837628365578,60.3025,166.721
1188134,0.31,109634,Scandinavia,0.373941023138237,68.7476,19.1471
1379366,0.37,91016,South Asia East,0.416459428905259,29.7536,82.4144
472578,0.19,24243,Arctic Canada South,0.194927709510595,64.5494,-65.4702
152155,1.28,34657,Scandinavia,1.163532399808605,62.3202,9.16059
138518,4.35,35311,Scandinavia,4.311063399501041,68.2611,17.9094
1381984,0.54,92905,South Asia East,0.557178895799593,27.9753,88.6163
1270706,0.22,34331,Scandinavia,0.190594807465007,62.1284,8.0316
1288647,0.16,33456,Scandinavia,0.149251334333915,59.933,6.34298
63927,1.06,29804,Alaska,1.298770213287724,59.3539,-135.317
140936,2.16,35270,Scandinavia,2.217130114516854,67.3583,17.8391
1286935,0.2,106673,Scandinavia,0.676854648085767,60.1348,6.90198
563106,0.47,23499,Arctic Canada South,0.525163651825507,62.1967,-66.2708
47701,1.03,24518,Arctic Canada South,1.073937925917682,63.6667,-65.152
1381626,0.65,92604,South Asia East,0.858766524456504,28.2293,87.5907
1381713,0.8,92578,South Asia East,1.044025056294811,28.1787,87.5633
1208388,0.27,109156,Scandinavia,0.289552223825508,67.4532,17.8097
489057,0.75,24150,Arctic Canada South,0.78933464498297,64.1571,-65.5689
1211561,0.52,109163,Scandinavia,0.592571383082597,67.159,17.3749
1284072,0.16,33845,Scandinavia,0.146234796402288,60.5036,7.3811
1381710,0.63,98010,South Asia East,0.849134481765957,28.1809,89.535
724393,0.46,8133,Western Canada and USA,0.432395378056856,57.8162,-124.454
1278744,0.26,117200,Scandinavia,0.332281177290557,61.2156,6.3948
604222,0.16,26881,Alaska,0.216914804486882,61.108,-143.935
1172379,0.44,35554,Scandinavia,0.437125345054337,69.64,20.0522
1040272,0.82,1467,Western Canada and USA,0.897873125740485,45.1266,-109.841
94305,1.15,4229,Western Canada and USA,1.4219935848287,51.784,-116.88
1196137,0.72,109386,Scandinavia,0.846845273138165,68.322,18.023
663886,0.17,110179,Arctic Canada South,0.271725701546156,59.5849,-64.189
1275556,0.42,34217,Scandinavia,0.352546999685133,61.6528,7.88571
668714,0.33,110089,Arctic Canada South,0.364779629982264,59.4642,-63.9972
1287910,0.55,106709,Scandinavia,0.820989397894721,60.0143,6.83226
1168712,0.46,109678,Scandinavia,0.693198261910893,69.9208,19.3551
1163362,0.51,35764,Scandinavia,0.314778952644084,70.3677,23.25
1270638,0.82,34249,Scandinavia,0.762633885530211,62.1356,7.92072
1273875,0.34,33411,Scandinavia,0.287306956058282,61.8205,5.90711
