region_key,region_name,year,x_glacier_mwe_anomaly,y_lake_area_anomaly_z
caucasus_middle_east,Caucasus and Middle East,2012,-0.8930183605926946,0.7792593900586835
caucasus_middle_east,Caucasus and Middle East,2013,0.4096174766573471,-0.9704913035708036
caucasus_middle_east,Caucasus and Middle East,2014,-0.4896949650267231,-0.3382260845000815
caucasus_middle_east,Caucasus and Middle East,2015,-0.6900063125071246,0.5922912969253418
caucasus_middle_east,Caucasus and Middle East,2016,-0.0499419574411349,0.3123696045935374
caucasus_middle_east,Caucasus and Middle East,2017,-0.0971216247179199,0.6231335033624058
caucasus_middle_east,Caucasus and Middle East,2018,-0.0085936340059974,0.8986282039570483
caucasus_middle_east,Caucasus and Middle East,2019,-0.1821003718076733,-0.7436975883779867
caucasus_middle_east,Caucasus and Middle East,2020,-0.7104045037863344,0.9743303205182606
caucasus_middle_east,Caucasus and Middle East,2021,0.2455686582245628,-0.1061094719147477
caucasus_middle_east,Caucasus and Middle East,2022,-0.1875573485874996,0.3611826780783302
caucasus_middle_east,Caucasus and Middle East,2023,-0.0385369904382831,-0.0069182967320372
central_asia,Central Asia,2000,0.2782967811988037,-0.278041964263179
central_asia,Central Asia,2001,-0.072666980141468,0.1125790665203156
central_asia,Central Asia,2002,0.0004646736929559,-0.5781346392280842
central_asia,Central Asia,2003,0.4645318773906546,-1.8619498067061324
central_asia,Central Asia,2004,0.3845980316328853,-0.3171872938030499
central_asia,Central Asia,2005,0.2836276272827932,0.5522712309352001
central_asia,Central Asia,2006,-0.2976869658674665,1.1946567554824288
central_asia,Central Asia,2007,-0.2183936357916528,1.1740634427314816
central_asia,Central Asia,2008,-0.4268089434011587,0.7194481848149882
central_asia,Central Asia,2009,0.6909769650347496,0.7117033118962541
central_asia,Central Asia,2010,-0.0032101971041209,0.3208449785164654
central_asia,Central Asia,2011,0.3140984045428697,1.504306884556433
central_asia,Central Asia,2012,-0.0389107219172044,-1.74964214097106
central_asia,Central Asia,2013,0.0203304786608368,0.8146072656160857
central_asia,Central Asia,2014,0.1566216271541156,-1.817507522548707
central_asia,Central Asia,2015,-0.1923336644586917,1.0151859071334028
central_asia,Central Asia,2016,0.1809552369386261,-0.0422594153882767
central_asia,Central Asia,2017,-0.026318645043271,-0.413586037271032
central_asia,Central Asia,2018,-0.3054844497607468,-0.6702616148630642
central_asia,Central Asia,2019,-0.2182006979433403,-1.70310740092415
central_asia,Central Asia,2020,0.3134188581606988,-0.5430758096242703
central_asia,Central Asia,2021,-0.0261003109996773,-0.1449476010032178
central_asia,Central Asia,2022,-0.635301729888802,1.5735066014026295
central_asia,Central Asia,2023,-0.6265036193723892,0.360594093089585
central_europe,Central Europe,2000,0.7834886260791154,1.26804054245105
central_europe,Central Europe,2001,1.251601176388748,-0.298936920042552
central_europe,Central Europe,2002,0.7010142193576816,-1.456942655736113
central_europe,Central Europe,2003,-0.9122355262256824,0.930255846750518
central_europe,Central Europe,2004,0.3618925633116459,0.6970316134324508
central_europe,Central Europe,2005,0.1695760428304006,-0.5210269763962689
central_europe,Central Europe,2006,-0.1074677961138454,0.0408527149713859
central_europe,Central Europe,2007,0.2713853519713035,0.3296837836353261
central_europe,Central Europe,2008,0.2988566068819098,0.1557548493438732
central_europe,Central Europe,2009,0.2538690188457446,1.3160022864126186
central_europe,Central Europe,2010,0.5284364525170213,0.1712949824082497
central_europe,Central Europe,2011,-0.2368670019271785,1.693827527457063
central_europe,Central Europe,2012,-0.4092331301909206,-1.2611312773192809
central_europe,Central Europe,2013,0.7593595332286702,-1.7912466979813353
central_europe,Central Europe,2014,0.8748122903925191,-2.452919093155438
central_europe,Central Europe,2015,-0.546308695283463,-0.4987912977789139
central_europe,Central Europe,2016,0.3049822514682929,0.0651779102387011
central_europe,Central Europe,2017,-0.3721967832575799,-0.8813637735330109
central_europe,Central Europe,2018,-0.3037957265319626,-0.332726172934065
central_europe,Central Europe,2019,-0.0253240362721951,0.2037882548105179
central_europe,Central Europe,2020,0.3310627411207825,0.3279523669040777
central_europe,Central Europe,2021,0.1448568676245811,-0.3965300823002007
central_europe,Central Europe,2022,-2.591480799257846,0.7688700010390161
central_europe,Central Europe,2023,-1.530284246957743,0.7500306726065568
greenland_periphery,Greenland Periphery,2000,-0.0169191944981665,-0.5903894844376814
greenland_periphery,Greenland Periphery,2001,0.1041046454831584,-0.651641165832633
greenland_periphery,Greenland Periphery,2002,0.3937253608818808,-0.3329217793131864
greenland_periphery,Greenland Periphery,2003,0.690549253115337,-1.3155343136350557
greenland_periphery,Greenland Periphery,2004,0.1956638609209894,0.1959005357476624
greenland_periphery,Greenland Periphery,2005,-0.4146365974796421,-0.0825460089814714
greenland_periphery,Greenland Periphery,2006,0.3060619876912246,0.1566261877088337
greenland_periphery,Greenland Periphery,2007,-0.2028417246816472,0.7929771252474627
greenland_periphery,Greenland Periphery,2008,0.0672240193233561,1.1109219772899497
greenland_periphery,Greenland Periphery,2009,-0.0909904149759232,1.464627929784347
greenland_periphery,Greenland Periphery,2010,-0.3302379139533299,1.1553596908163437
greenland_periphery,Greenland Periphery,2011,-0.4621251595441323,1.0211498001187744
greenland_periphery,Greenland Periphery,2012,-0.1145353823317187,1.4335886626700605
greenland_periphery,Greenland Periphery,2013,-0.0291558879108845,1.42315163982943
greenland_periphery,Greenland Periphery,2014,0.4793631726809647,-1.2686260332992572
greenland_periphery,Greenland Periphery,2015,0.3257884002330087,-1.3792294837038093
greenland_periphery,Greenland Periphery,2016,-0.244498989996797,-1.0789913763654568
greenland_periphery,Greenland Periphery,2017,0.5472416475540441,-1.232673833841634
greenland_periphery,Greenland Periphery,2018,0.6047744350975683,-1.4084760500835714
greenland_periphery,Greenland Periphery,2019,-0.5248801560622287,-0.5900660818836222
greenland_periphery,Greenland Periphery,2020,-0.0780697919030139,-0.7585286217240949
greenland_periphery,Greenland Periphery,2021,-0.2699333708234095,-0.6268722636264744
greenland_periphery,Greenland Periphery,2022,-0.1875411279545752,0.522596322130586
greenland_periphery,Greenland Periphery,2023,-0.7481310708660625,1.0368883506393305
iceland,Iceland,2000,-0.3209598530948557,-0.2531911129613904
iceland,Iceland,2001,0.0629537448695601,-1.1810156100607907
iceland,Iceland,2002,0.1891216402130825,-0.808402850909273
iceland,Iceland,2003,-0.4351363350292755,-0.8495021141331723
iceland,Iceland,2004,-0.6950512092942108,-0.9721880756259302
iceland,Iceland,2005,-0.6507018432540866,-0.1680627302165579
iceland,Iceland,2006,0.1392588080954152,0.4485885801296192
iceland,Iceland,2007,-0.1827100941941437,0.5062532530662504
iceland,Iceland,2008,-0.2972050088204151,0.8463581573210064
iceland,Iceland,2009,0.5072242804239521,1.7232094960079882
iceland,Iceland,2010,-2.1143502963624625,1.0099858342668535
iceland,Iceland,2011,0.0064295656443947,1.663966041326344
iceland,Iceland,2012,0.1362205266611561,1.6259712426984765
iceland,Iceland,2013,0.6078991167744364,2.182406212871756
iceland,Iceland,2014,0.4651737053964795,-1.0583507020247322
iceland,Iceland,2015,1.4560029126900504,-1.282267666692951
iceland,Iceland,2016,-0.0748057447762557,-0.7879995837305102
iceland,Iceland,2017,0.5811327095548264,-0.6220956879800351
iceland,Iceland,2018,0.6551513612338011,-1.0474277453376692
iceland,Iceland,2019,-0.2053093873451817,-0.6625528423206897
iceland,Iceland,2020,-0.1143567748211326,-0.3080934281095677
iceland,Iceland,2021,-0.4540272184659316,-0.4310132713820465
iceland,Iceland,2022,0.9798377990221468,0.408420645738235
iceland,Iceland,2023,-0.2417924051213505,0.2295354981630096
low_latitudes,Low Latitudes,2000,0.5785340144254496,1.1560876016210786
low_latitudes,Low Latitudes,2001,0.2883945020627879,1.161028465089759
low_latitudes,Low Latitudes,2002,-0.1402788415825001,-3.365914898549536
low_latitudes,Low Latitudes,2003,-0.2777276070502076,0.2579335977235975
low_latitudes,Low Latitudes,2004,-0.6799321263961873,0.1993429777060147
low_latitudes,Low Latitudes,2005,-0.8330211730052974,0.8184653590279493
low_latitudes,Low Latitudes,2006,0.1239899678348251,0.6529091224736165
low_latitudes,Low Latitudes,2007,0.5574141488151183,0.6738452432100781
low_latitudes,Low Latitudes,2008,0.9260701539410764,0.436239890472573
low_latitudes,Low Latitudes,2009,-0.456796943749777,0.0604628998358946
low_latitudes,Low Latitudes,2010,-0.4686119410021119,0.3698412719467375
low_latitudes,Low Latitudes,2011,0.3599273804076833,-0.0504259514346209
low_latitudes,Low Latitudes,2012,0.4115857903814564,-0.861833926183782
low_latitudes,Low Latitudes,2013,0.143077403353997,-0.5419430904799876
low_latitudes,Low Latitudes,2014,0.2983143930321622,-0.6251985694870843
low_latitudes,Low Latitudes,2015,-0.4542360998982148,-0.0481243438562995
low_latitudes,Low Latitudes,2016,-0.8240689781359414,-0.1950254201586602
low_latitudes,Low Latitudes,2017,0.0764474473743074,-0.7082649290045511
low_latitudes,Low Latitudes,2018,0.3661659443346674,-1.6929158704162688
low_latitudes,Low Latitudes,2019,-0.0742705320081704,-0.3021153445512597
low_latitudes,Low Latitudes,2020,0.1067822934000465,-0.232235537047192
low_latitudes,Low Latitudes,2021,0.4745139387204836,-0.2379744373256864
low_latitudes,Low Latitudes,2022,0.4240066321761134,0.5023801927338705
low_latitudes,Low Latitudes,2023,-0.9262797674317678,0.8420289647916509
new_zealand,New Zealand,2000,1.0506646904153625,-0.8274258221721386
new_zealand,New Zealand,2001,-0.008437766264569,0.0981542658931937
new_zealand,New Zealand,2002,-0.0997026244387839,0.1944911791976724
new_zealand,New Zealand,2003,-0.5911680894513764,0.350605563483998
new_zealand,New Zealand,2004,0.3959235664047609,0.5346941088344224
new_zealand,New Zealand,2005,1.1586620928726656,-0.9136391505629422
new_zealand,New Zealand,2006,1.864021488549776,0.915205768860364
new_zealand,New Zealand,2007,0.3113565774632938,0.7583567453734995
new_zealand,New Zealand,2008,-1.424245454851992,-1.0544261782010755
new_zealand,New Zealand,2009,0.8493267233806725,-0.3123885271006419
new_zealand,New Zealand,2010,-0.6969089971130886,0.3222292706994845
new_zealand,New Zealand,2011,-1.116829332251183,0.1048218257798499
new_zealand,New Zealand,2012,0.6842302782819181,-0.1633262332320027
new_zealand,New Zealand,2013,1.0176801628980283,-1.4238244353374283
new_zealand,New Zealand,2014,0.7235566467046298,1.1848630398870237
new_zealand,New Zealand,2015,0.7807543874308351,0.7501783644658916
new_zealand,New Zealand,2016,-0.6261254813322696,1.0084472373066846
new_zealand,New Zealand,2017,0.3250806064294591,0.4323629718972414
new_zealand,New Zealand,2018,-1.4602348109443,-3.3395117887367194
new_zealand,New Zealand,2019,-1.2715000357684128,-0.2904331143595434
new_zealand,New Zealand,2020,-0.7465811577162749,0.8936840531826085
new_zealand,New Zealand,2021,0.8785657183696982,1.0095496420518968
new_zealand,New Zealand,2022,-1.32682628534589,0.8659940196212232
new_zealand,New Zealand,2023,-0.6712629037229605,0.0228875798305389
north_asia,North Asia,2000,0.2056803798844557,1.2796710162521625
north_asia,North Asia,2001,-0.0474789789983651,0.3041321672191816
north_asia,North Asia,2002,-0.2401162860539482,-0.0472246433616879
north_asia,North Asia,2003,0.0307318027766897,-2.4255965552137058
north_asia,North Asia,2004,0.3274858528682925,0.0837985088377441
north_asia,North Asia,2005,0.3944213124268845,-1.3158684656972242
north_asia,North Asia,2006,-0.0177004220937524,1.2266180224116097
north_asia,North Asia,2007,-0.0703723778841562,1.2077424256114353
north_asia,North Asia,2008,-0.1445834231153479,0.4024719998964099
north_asia,North Asia,2009,0.7742878212581097,0.8980429161290544
north_asia,North Asia,2010,0.0386974679136969,-0.3342130735239416
north_asia,North Asia,2011,-0.3221226082405884,1.065104816117983
north_asia,North Asia,2012,-0.3072091237098013,-0.5689126656713422
north_asia,North Asia,2013,0.1901030447902575,-1.7600782497905745
north_asia,North Asia,2014,0.2478238503676376,-0.7160815650943908
north_asia,North Asia,2015,-0.2445962026707593,-4.5029968286567536e-05
north_asia,North Asia,2016,0.1026834704096785,1.3873196587152812
north_asia,North Asia,2017,-0.3908993334251543,-0.2307701837248963
north_asia,North Asia,2018,-0.0466367179236062,-0.91552091348138
north_asia,North Asia,2019,0.2196620698974051,-0.1631027272143701
north_asia,North Asia,2020,0.1126766524068308,-1.3650244953411166
north_asia,North Asia,2021,0.0223624110669208,0.2621177178966728
north_asia,North Asia,2022,-0.348603447653624,0.311709346456978
north_asia,North Asia,2023,-0.4862972142977532,0.1313682140509119
russian_arctic,Russian Arctic,2000,0.4807357263920069,1.3838550935841685
russian_arctic,Russian Arctic,2001,0.1180503687767093,0.7730175815673219
russian_arctic,Russian Arctic,2002,0.1680272063591286,-0.7615819345925787
russian_arctic,Russian Arctic,2003,0.1416184550602122,-0.1878782421633238
russian_arctic,Russian Arctic,2004,-0.180310597051753,-0.6038838375945402
russian_arctic,Russian Arctic,2005,0.0368987236674318,-1.5006734997869555
russian_arctic,Russian Arctic,2006,0.1998321761449482,0.8846073780484577
russian_arctic,Russian Arctic,2007,0.0013289904252257,-0.9384709965071568
russian_arctic,Russian Arctic,2008,0.3663616539863722,-0.2369145209107158
russian_arctic,Russian Arctic,2009,0.3808566055809381,0.4540692838418877
russian_arctic,Russian Arctic,2010,0.3514903403109239,1.2727228546129452
russian_arctic,Russian Arctic,2011,-0.2428309741990368,1.984872229115049
russian_arctic,Russian Arctic,2012,0.1509275418672357,0.4099521074973888
russian_arctic,Russian Arctic,2013,-0.1564019997827078,0.5076099578337995
russian_arctic,Russian Arctic,2014,0.3477883389814079,-1.3267056414343872
russian_arctic,Russian Arctic,2015,-0.0588199069769945,-1.1531310938650128
russian_arctic,Russian Arctic,2016,-0.4471591451600299,-0.7730794900548451
russian_arctic,Russian Arctic,2017,0.1332622378663633,-1.4221651342899873
russian_arctic,Russian Arctic,2018,-0.0763920134809402,-1.11220036001792
russian_arctic,Russian Arctic,2019,-0.2291746541438959,-0.8302009296630192
russian_arctic,Russian Arctic,2020,-0.8793625945623034,0.212245130895236
russian_arctic,Russian Arctic,2021,0.2301916330916633,-0.2275753658029936
russian_arctic,Russian Arctic,2022,-0.4774194771057918,1.4240061404010889
russian_arctic,Russian Arctic,2023,-0.3594986360471132,0.779833936764184
scandinavia,Scandinavia,2000,0.8686825495645039,-0.4256149221724607
scandinavia,Scandinavia,2001,-0.1643502236854047,0.5880652772927176
scandinavia,Scandinavia,2002,-0.7885898278992304,0.5823214658306476
scandinavia,Scandinavia,2003,-0.8568569118275408,0.0916002402470513
scandinavia,Scandinavia,2004,0.3528805484289407,0.0503749980519962
scandinavia,Scandinavia,2005,0.2295213482950647,-1.7804410083363689
scandinavia,Scandinavia,2006,-1.2191847738159378,1.4996170041101966
scandinavia,Scandinavia,2007,0.6576754223103694,-0.273286922865058
scandinavia,Scandinavia,2008,0.6599737380291557,-0.901210919464629
scandinavia,Scandinavia,2009,-0.0599317811029113,-0.8636728222324274
scandinavia,Scandinavia,2010,-0.3897377762608923,1.7735996336106283
scandinavia,Scandinavia,2011,-0.5168872028592425,1.098286362483058
scandinavia,Scandinavia,2012,1.1483395748688272,-1.7133952770350735
scandinavia,Scandinavia,2013,-0.5756187612900415,0.2012862079129858
scandinavia,Scandinavia,2014,-0.409399309709762,-0.2278184832350048
scandinavia,Scandinavia,2015,1.2101541428823546,-0.6525637643446291
scandinavia,Scandinavia,2016,0.1616153663257823,0.7027712461769517
scandinavia,Scandinavia,2017,0.571901897052087,-0.4888209218204149
scandinavia,Scandinavia,2018,-0.9171036201732808,0.0691620487435504
scandinavia,Scandinavia,2019,0.0702586779557555,1.4005024059991569
scandinavia,Scandinavia,2020,0.7596305203684314,-1.865496469625452
scandinavia,Scandinavia,2021,-0.2882057949368103,1.163518411713573
scandinavia,Scandinavia,2022,0.0524938964696005,0.4912847063475706
scandinavia,Scandinavia,2023,-0.5572616989898179,0.5633868754763875
south_asia_east,South Asia East,2000,0.3703041519358629,1.024243700657196
south_asia_east,South Asia East,2001,-0.0231193448317246,0.2730638295983285
south_asia_east,South Asia East,2002,0.0516163605404104,-1.6143126111453756
south_asia_east,South Asia East,2003,-0.0325142791786439,-0.9886926466301812
south_asia_east,South Asia East,2004,-0.0887143238389105,0.9836918585876584
south_asia_east,South Asia East,2005,0.1229331934930835,0.8238201777587951
south_asia_east,South Asia East,2006,-0.2140055010706578,1.4895478608806565
south_asia_east,South Asia East,2007,0.1791503111377119,0.0146633004553317
south_asia_east,South Asia East,2008,0.141805557398882,0.0570768774990097
south_asia_east,South Asia East,2009,0.0910416924603169,1.0345022527956345
south_asia_east,South Asia East,2010,0.197846911480409,-0.8867262115709816
south_asia_east,South Asia East,2011,0.5855248848102277,0.7711203680615664
south_asia_east,South Asia East,2012,-0.1331432089320272,-1.6197062211018871
south_asia_east,South Asia East,2013,0.1858786374830723,-0.3823740117668189
south_asia_east,South Asia East,2014,0.0063984564325227,-1.1216169355651793
south_asia_east,South Asia East,2015,0.0573867077630096,0.8432350660893674
south_asia_east,South Asia East,2016,0.253058255122485,-0.7719909640430177
south_asia_east,South Asia East,2017,-0.723885854959587,-1.4122944699368831
south_asia_east,South Asia East,2018,0.1942546288172745,-0.978679685335304
south_asia_east,South Asia East,2019,-0.1009331534688381,-1.0006000081524662
south_asia_east,South Asia East,2020,0.1035713686499903,0.0339444636718222
south_asia_east,South Asia East,2021,0.2172958494369599,-0.2811919343219694
south_asia_east,South Asia East,2022,-0.6435998676685797,1.328766892937984
south_asia_east,South Asia East,2023,-0.7981514330132513,1.2433601809967645
south_asia_west,South Asia West,2000,0.3814170314336787,1.3635328020090518
south_asia_west,South Asia West,2001,0.0368436645709898,0.7121168661525848
south_asia_west,South Asia West,2002,0.1053734295025302,-0.9868956357407388
south_asia_west,South Asia West,2003,-0.2198435148142335,-3.811459320945728
south_asia_west,South Asia West,2004,-0.1713284828073717,0.8691438270926899
south_asia_west,South Asia West,2005,0.3228555229687028,0.3486412920620285
south_asia_west,South Asia West,2006,-0.5395342470323697,0.2683390614753878
south_asia_west,South Asia West,2007,-0.4615459873589448,-0.2265548148215597
south_asia_west,South Asia West,2008,-0.2885757744340572,0.7980542340392793
south_asia_west,South Asia West,2009,0.4772385856095401,1.638364585425037
south_asia_west,South Asia West,2010,0.4416741044700246,0.075562630566086
south_asia_west,South Asia West,2011,0.4123752680599949,0.672645753594827
south_asia_west,South Asia West,2012,-0.0689290832465954,-1.22561274402539
south_asia_west,South Asia West,2013,-0.2094490366537384,0.4652795032578065
south_asia_west,South Asia West,2014,0.1544519198709187,0.0808877215802183
south_asia_west,South Asia West,2015,0.1477514348574081,-0.4072244101501531
south_asia_west,South Asia West,2016,-0.17199493214584,-0.3789778099986488
south_asia_west,South Asia West,2017,0.1021375873913503,-0.3275389852004223
south_asia_west,South Asia West,2018,0.0506819528461125,-0.15112940595651
south_asia_west,South Asia West,2019,0.3170157134754679,-0.1614968778314364
south_asia_west,South Asia West,2020,0.3562377894888701,0.0561148973521594
south_asia_west,South Asia West,2021,-0.1415817055685188,-0.1465694021828451
south_asia_west,South Asia West,2022,-0.9401534431389852,0.0982395292471194
south_asia_west,South Asia West,2023,-0.0931177973449342,0.0195806881010339
southern_andes,Southern Andes,2000,0.9759559244173344,-0.780102023488217
southern_andes,Southern Andes,2001,0.4445296161069015,-0.2890002782349797
southern_andes,Southern Andes,2002,0.7728416611287766,0.6618559091032857
southern_andes,Southern Andes,2003,-0.0125799739470604,-1.7576540497808848
southern_andes,Southern Andes,2004,1.0206320523372407,0.8284677112973762
southern_andes,Southern Andes,2005,-0.8001361647165101,1.2566289535774593
southern_andes,Southern Andes,2006,0.0399231629905917,0.8609379726615177
southern_andes,Southern Andes,2007,-0.2570765184517657,-0.6866312052143321
southern_andes,Southern Andes,2008,0.0701576234757662,-0.455965707819121
southern_andes,Southern Andes,2009,1.1403027588054635,-1.0585772350029146
southern_andes,Southern Andes,2010,-0.7680840957008238,0.6406575933373128
southern_andes,Southern Andes,2011,-1.1719373267622233,1.131615627605252
southern_andes,Southern Andes,2012,-0.016549354581232,-0.5188438238960704
southern_andes,Southern Andes,2013,1.185081438208316,0.5427777332897754
southern_andes,Southern Andes,2014,1.0937333944241885,-0.9469878389641792
southern_andes,Southern Andes,2015,-0.3992796967241044,0.0227494376686177
southern_andes,Southern Andes,2016,-1.438930195037802,0.7325950717107137
southern_andes,Southern Andes,2017,0.1226639189325663,0.0842517923071392
southern_andes,Southern Andes,2018,-0.5099708302228295,-0.2576138804869128
southern_andes,Southern Andes,2019,-0.0752863883978105,-0.6809107357915781
southern_andes,Southern Andes,2020,-0.0715788497574977,1.0863290862332398
southern_andes,Southern Andes,2021,0.0650029749551756,2.159254314095433
southern_andes,Southern Andes,2022,-0.5479156957654258,0.5217130475411234
southern_andes,Southern Andes,2023,-0.8614994357172389,-0.9022842394460946
western_canada_us,Western Canada and USA,2000,1.1749088735156914,-2.368859139409703
western_canada_us,Western Canada and USA,2001,0.579696987031771,-0.2381525427286939
western_canada_us,Western Canada and USA,2002,0.8393527950371267,-0.0734332180511483
western_canada_us,Western Canada and USA,2003,-0.4992531476502022,0.7674950285409012
western_canada_us,Western Canada and USA,2004,-0.4883165580572912,0.6727312352412133
western_canada_us,Western Canada and USA,2005,-0.7936466461494422,0.6769703203812625
western_canada_us,Western Canada and USA,2006,0.1010039537929402,0.9253411924449346
western_canada_us,Western Canada and USA,2007,0.8221657073365258,-0.0353746240971897
