region_key,region_name,year,focal_variable,focal_label,x_residual,y_residual,x_raw,y_raw
arctic_canada_south,Arctic Canada South,2008,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.459972207011041,0.2435936727602726,-0.2549657947911294,0.3656898556418128
arctic_canada_south,Arctic Canada South,2009,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.012194902875865443,0.5446565068794178,0.3018358997331074,0.8299809316356397
arctic_canada_south,Arctic Canada South,2010,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,1.2697167879567173,0.12091845309047397,1.3962224758081625,0.226756518472757
arctic_canada_south,Arctic Canada South,2011,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.3977789796273129,-0.10227353769915312,-0.1063502159738498,0.0814774250573049
arctic_canada_south,Arctic Canada South,2012,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.49177792680245935,-1.2631334041281586,0.712104707805933,-1.1396923521381803
arctic_canada_south,Arctic Canada South,2013,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-1.0478055066404464,-1.5121039722533107,-1.3344196110121809,-1.7260254432990976
arctic_canada_south,Arctic Canada South,2014,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.0316441972643708,0.6264336010874539,-0.0913570496514288,0.5815957802169827
arctic_canada_south,Arctic Canada South,2015,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.6935908694921437,0.09546720474247311,-0.5793153034147471,0.2130608351136881
arctic_canada_south,Arctic Canada South,2016,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.7095509382687026,1.0014760644510483,0.8909596098759578,1.196762991567586
arctic_canada_south,Arctic Canada South,2017,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.6907434848433059,0.4210546508089743,-0.9383034562391512,0.3009810668567588
arctic_canada_south,Arctic Canada South,2018,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.6475167205395974,-0.5182140860296987,-1.0534810174147888,-0.7929257123921999
arctic_canada_south,Arctic Canada South,2019,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,1.1730123213008437,1.431629107688946,1.6560967165128035,1.7693884220892653
arctic_canada_south,Arctic Canada South,2020,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.30996424370360504,0.7522432768131525,0.5920624278368716,1.0087659384562078
arctic_canada_south,Arctic Canada South,2021,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.4010986007647149,0.4279851824490635,-0.8026286697928262,0.1976440658069893
arctic_canada_south,Arctic Canada South,2022,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.747210466888428,0.48803401314599404,0.8168371011032547,0.5508513144062605
arctic_canada_south,Arctic Canada South,2023,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.07149057269652538,0.12402942508976447,0.0370684353881878,0.0668406277917641
caucasus_middle_east,Caucasus and Middle East,2000,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.5332774449793571,1.4569365018337945,-0.0160144586527888,1.910736138362064
caucasus_middle_east,Caucasus and Middle East,2001,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.3312774764529054,-0.08173597584143574,-0.2271253057226303,0.1040042574336284
caucasus_middle_east,Caucasus and Middle East,2002,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.00650832952130076,-1.778723900989767,-0.736595171535944,-2.317162497986866
caucasus_middle_east,Caucasus and Middle East,2003,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.9523446130869102,-0.9696354716976847,-1.4386894284020038,-1.143207243771929
caucasus_middle_east,Caucasus and Middle East,2004,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.38950058686418243,-0.2479063354476354,-1.143952865465236,-0.7031225456152452
caucasus_middle_east,Caucasus and Middle East,2005,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.028204543018100825,-0.309445334227565,-0.5701461621255728,-0.6406369458276134
caucasus_middle_east,Caucasus and Middle East,2006,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.5921274047414868,0.3685966773616639,0.7691286067026528,0.5034977087960738
caucasus_middle_east,Caucasus and Middle East,2007,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.03220497459210786,0.24955618690547465,0.3721447096750729,0.4800199382817745
caucasus_middle_east,Caucasus and Middle East,2008,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.45684433525062945,-0.015138606235477296,-0.5701184058341422,-0.063492543483786
caucasus_middle_east,Caucasus and Middle East,2009,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-1.1989861240403767,-0.17916433692554617,-1.5739679743670454,-0.5623461522327318
caucasus_middle_east,Caucasus and Middle East,2010,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,1.7214396438633615,1.3642519205301797,1.703799853220616,1.305847938555333
caucasus_middle_east,Caucasus and Middle East,2011,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.22796752291872568,0.9961968528175276,-0.2221110698156305,1.035610546921889
caucasus_middle_east,Caucasus and Middle East,2012,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.18974883306043683,0.3747997491316841,0.4166747931300438,0.7792593900586835
caucasus_middle_east,Caucasus and Middle East,2013,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-1.1288168582828804,-0.4871402318925499,-1.6273764593077438,-0.9704913035708036
